mountain,site,state,measure,year,id,species1,count,total_count,rel_freq,presence ,rel_point_count,species,mountain1
algonquin,T2,NY,point,2002,algonquin-T2-2002,Picea mariana,24,600,0.04,1,24,Picea mariana,Algonquin
wright ,T3,NY,point,1984,wright -T3-1984,Picea mariana,24,600,0.04,1,24,Picea mariana,Wright 
algonquin,T1,NY,point,1994,algonquin-T1-1994,Picea mariana,25,600,0.041666667,1,25,Picea mariana,Algonquin
algonquin,T1,NY,point,2002,algonquin-T1-2002,Picea mariana,27,600,0.045,1,27,Picea mariana,Algonquin
wright ,T2,NY,point,1984,wright -T2-1984,Picea mariana,27,600,0.045,1,27,Picea mariana,Wright 
wright ,T2,NY,point,2002,wright -T2-2002,Picea mariana,27,600,0.045,1,27,Picea mariana,Wright 
algonquin,T1,NY,point,2007,algonquin-T1-2007,Picea mariana,28,600,0.046666667,1,28,Picea mariana,Algonquin
wright ,T1,NY,point,1984,wright -T1-1984,Picea mariana,29,600,0.048333333,1,29,Picea mariana,Wright 
wright ,T3,NY,point,1994,wright -T3-1994,Picea mariana,30,575,0.052173913,1,29,Picea mariana,Wright 
wright ,T3,NY,point,2007,wright -T3-2007,Picea mariana,30,575,0.052173913,1,29,Picea mariana,Wright 
wright ,T2,NY,point,2007,wright -T2-2007,Picea mariana,30,600,0.05,1,30,Picea mariana,Wright 
wright ,T2,NY,point,1994,wright -T2-1994,Picea mariana,31,600,0.051666667,1,31,Picea mariana,Wright 
wright ,T1,NY,point,1994,wright -T1-1994,Picea mariana,37,600,0.061666667,1,37,Picea mariana,Wright 
wright ,T1,NY,point,2002,wright -T1-2002,Picea mariana,39,600,0.065,1,39,Picea mariana,Wright 
algonquin,T2,NY,point,1994,algonquin-T2-1994,Picea mariana,44,600,0.073333333,1,44,Picea mariana,Algonquin
wright ,T1,NY,point,2007,wright -T1-2007,Picea mariana,45,600,0.075,1,45,Picea mariana,Wright 
iroquois,T3,NY,point,2002,iroquois-T3-2002,Picea mariana,59,600,0.098333333,1,59,Picea mariana,Iroquois
iroquois,T3,NY,point,2017,iroquois-T3-2017,Picea mariana,61,600,0.101666667,1,61,Picea mariana,Iroquois
iroquois,T3,NY,point,2007,iroquois-T3-2007,Picea mariana,72,600,0.12,1,72,Picea mariana,Iroquois
iroquois,T3,NY,point,1994,iroquois-T3-1994,Picea mariana,85,600,0.141666667,1,85,Picea mariana,Iroquois
iroquois,T3,NY,point,1984,iroquois-T3-1984,Picea mariana,100,600,0.166666667,1,100,Picea mariana,Iroquois
algonquin,T1,NY,point,1984,algonquin-T1-1984,Picea rubens,0,600,0,0,0,Picea rubens,Algonquin
algonquin,T1,NY,point,1994,algonquin-T1-1994,Picea rubens,0,600,0,0,0,Picea rubens,Algonquin
algonquin,T1,NY,point,2002,algonquin-T1-2002,Picea rubens,0,600,0,0,0,Picea rubens,Algonquin
algonquin,T1,NY,point,2007,algonquin-T1-2007,Picea rubens,0,600,0,0,0,Picea rubens,Algonquin
algonquin,T1,NY,point,2017,algonquin-T1-2017,Picea rubens,0,600,0,0,0,Picea rubens,Algonquin
algonquin,T2,NY,point,1984,algonquin-T2-1984,Picea rubens,0,570,0,0,0,Picea rubens,Algonquin
algonquin,T2,NY,point,1994,algonquin-T2-1994,Picea rubens,0,600,0,0,0,Picea rubens,Algonquin
algonquin,T2,NY,point,2002,algonquin-T2-2002,Picea rubens,0,600,0,0,0,Picea rubens,Algonquin
algonquin,T2,NY,point,2007,algonquin-T2-2007,Picea rubens,0,600,0,0,0,Picea rubens,Algonquin
algonquin,T3,NY,point,1984,algonquin-T3-1984,Picea rubens,0,600,0,0,0,Picea rubens,Algonquin
algonquin,T3,NY,point,1994,algonquin-T3-1994,Picea rubens,0,600,0,0,0,Picea rubens,Algonquin
algonquin,T3,NY,point,2002,algonquin-T3-2002,Picea rubens,0,600,0,0,0,Picea rubens,Algonquin
algonquin,T3,NY,point,2007,algonquin-T3-2007,Picea rubens,0,600,0,0,0,Picea rubens,Algonquin
algonquin,T3,NY,point,2017,algonquin-T3-2017,Picea rubens,0,600,0,0,0,Picea rubens,Algonquin
iroquois,T1,NY,point,1984,iroquois-T1-1984,Picea rubens,0,600,0,0,0,Picea rubens,Iroquois
iroquois,T1,NY,point,1994,iroquois-T1-1994,Picea rubens,0,600,0,0,0,Picea rubens,Iroquois
iroquois,T1,NY,point,2002,iroquois-T1-2002,Picea rubens,0,600,0,0,0,Picea rubens,Iroquois
iroquois,T1,NY,point,2007,iroquois-T1-2007,Picea rubens,0,600,0,0,0,Picea rubens,Iroquois
iroquois,T1,NY,point,2017,iroquois-T1-2017,Picea rubens,0,600,0,0,0,Picea rubens,Iroquois
iroquois,T2,NY,point,1984,iroquois-T2-1984,Picea rubens,0,600,0,0,0,Picea rubens,Iroquois
iroquois,T2,NY,point,1994,iroquois-T2-1994,Picea rubens,0,600,0,0,0,Picea rubens,Iroquois
iroquois,T2,NY,point,2002,iroquois-T2-2002,Picea rubens,0,600,0,0,0,Picea rubens,Iroquois
iroquois,T2,NY,point,2007,iroquois-T2-2007,Picea rubens,0,600,0,0,0,Picea rubens,Iroquois
iroquois,T2,NY,point,2017,iroquois-T2-2017,Picea rubens,0,600,0,0,0,Picea rubens,Iroquois
iroquois,T3,NY,point,1984,iroquois-T3-1984,Picea rubens,0,600,0,0,0,Picea rubens,Iroquois
iroquois,T3,NY,point,1994,iroquois-T3-1994,Picea rubens,0,600,0,0,0,Picea rubens,Iroquois
iroquois,T3,NY,point,2002,iroquois-T3-2002,Picea rubens,0,600,0,0,0,Picea rubens,Iroquois
iroquois,T3,NY,point,2007,iroquois-T3-2007,Picea rubens,0,600,0,0,0,Picea rubens,Iroquois
iroquois,T3,NY,point,2017,iroquois-T3-2017,Picea rubens,0,600,0,0,0,Picea rubens,Iroquois
wright ,T1,NY,point,1984,wright -T1-1984,Picea rubens,0,600,0,0,0,Picea rubens,Wright 
wright ,T1,NY,point,1994,wright -T1-1994,Picea rubens,0,600,0,0,0,Picea rubens,Wright 
wright ,T1,NY,point,2002,wright -T1-2002,Picea rubens,0,600,0,0,0,Picea rubens,Wright 
wright ,T1,NY,point,2007,wright -T1-2007,Picea rubens,0,600,0,0,0,Picea rubens,Wright 
wright ,T2,NY,point,1984,wright -T2-1984,Picea rubens,0,600,0,0,0,Picea rubens,Wright 
wright ,T2,NY,point,1994,wright -T2-1994,Picea rubens,0,600,0,0,0,Picea rubens,Wright 
wright ,T2,NY,point,2002,wright -T2-2002,Picea rubens,0,600,0,0,0,Picea rubens,Wright 
wright ,T2,NY,point,2007,wright -T2-2007,Picea rubens,0,600,0,0,0,Picea rubens,Wright 
wright ,T2,NY,point,2017,wright -T2-2017,Picea rubens,0,600,0,0,0,Picea rubens,Wright 
wright ,T3,NY,point,1984,wright -T3-1984,Picea rubens,0,600,0,0,0,Picea rubens,Wright 
wright ,T3,NY,point,1994,wright -T3-1994,Picea rubens,0,575,0,0,0,Picea rubens,Wright 
wright ,T3,NY,point,2002,wright -T3-2002,Picea rubens,0,575,0,0,0,Picea rubens,Wright 
wright ,T3,NY,point,2007,wright -T3-2007,Picea rubens,0,575,0,0,0,Picea rubens,Wright 
wright ,T3,NY,point,2017,wright -T3-2017,Picea rubens,0,575,0,0,0,Picea rubens,Wright 
algonquin,T1,NY,point,1984,algonquin-T1-1984,Pleurozium schreberi,0,600,0,0,0,Pleurozium schreberi,Algonquin
algonquin,T1,NY,point,1994,algonquin-T1-1994,Pleurozium schreberi,0,600,0,0,0,Pleurozium schreberi,Algonquin
algonquin,T1,NY,point,2002,algonquin-T1-2002,Pleurozium schreberi,0,600,0,0,0,Pleurozium schreberi,Algonquin
algonquin,T1,NY,point,2007,algonquin-T1-2007,Pleurozium schreberi,0,600,0,0,0,Pleurozium schreberi,Algonquin
algonquin,T1,NY,point,2017,algonquin-T1-2017,Pleurozium schreberi,0,600,0,0,0,Pleurozium schreberi,Algonquin
algonquin,T2,NY,point,1984,algonquin-T2-1984,Pleurozium schreberi,0,570,0,0,0,Pleurozium schreberi,Algonquin
algonquin,T2,NY,point,1994,algonquin-T2-1994,Pleurozium schreberi,0,600,0,0,0,Pleurozium schreberi,Algonquin
algonquin,T2,NY,point,2002,algonquin-T2-2002,Pleurozium schreberi,0,600,0,0,0,Pleurozium schreberi,Algonquin
algonquin,T2,NY,point,2007,algonquin-T2-2007,Pleurozium schreberi,0,600,0,0,0,Pleurozium schreberi,Algonquin
algonquin,T3,NY,point,1984,algonquin-T3-1984,Pleurozium schreberi,0,600,0,0,0,Pleurozium schreberi,Algonquin
algonquin,T3,NY,point,1994,algonquin-T3-1994,Pleurozium schreberi,0,600,0,0,0,Pleurozium schreberi,Algonquin
algonquin,T3,NY,point,2002,algonquin-T3-2002,Pleurozium schreberi,0,600,0,0,0,Pleurozium schreberi,Algonquin
algonquin,T3,NY,point,2007,algonquin-T3-2007,Pleurozium schreberi,0,600,0,0,0,Pleurozium schreberi,Algonquin
algonquin,T3,NY,point,2017,algonquin-T3-2017,Pleurozium schreberi,0,600,0,0,0,Pleurozium schreberi,Algonquin
iroquois,T1,NY,point,1984,iroquois-T1-1984,Pleurozium schreberi,0,600,0,0,0,Pleurozium schreberi,Iroquois
iroquois,T1,NY,point,1994,iroquois-T1-1994,Pleurozium schreberi,0,600,0,0,0,Pleurozium schreberi,Iroquois
iroquois,T1,NY,point,2002,iroquois-T1-2002,Pleurozium schreberi,0,600,0,0,0,Pleurozium schreberi,Iroquois
iroquois,T1,NY,point,2007,iroquois-T1-2007,Pleurozium schreberi,0,600,0,0,0,Pleurozium schreberi,Iroquois
iroquois,T1,NY,point,2017,iroquois-T1-2017,Pleurozium schreberi,0,600,0,0,0,Pleurozium schreberi,Iroquois
iroquois,T2,NY,point,1984,iroquois-T2-1984,Pleurozium schreberi,0,600,0,0,0,Pleurozium schreberi,Iroquois
iroquois,T2,NY,point,1994,iroquois-T2-1994,Pleurozium schreberi,0,600,0,0,0,Pleurozium schreberi,Iroquois
iroquois,T2,NY,point,2002,iroquois-T2-2002,Pleurozium schreberi,0,600,0,0,0,Pleurozium schreberi,Iroquois
iroquois,T2,NY,point,2007,iroquois-T2-2007,Pleurozium schreberi,0,600,0,0,0,Pleurozium schreberi,Iroquois
iroquois,T2,NY,point,2017,iroquois-T2-2017,Pleurozium schreberi,0,600,0,0,0,Pleurozium schreberi,Iroquois
iroquois,T3,NY,point,1984,iroquois-T3-1984,Pleurozium schreberi,0,600,0,0,0,Pleurozium schreberi,Iroquois
iroquois,T3,NY,point,1994,iroquois-T3-1994,Pleurozium schreberi,0,600,0,0,0,Pleurozium schreberi,Iroquois
iroquois,T3,NY,point,2002,iroquois-T3-2002,Pleurozium schreberi,0,600,0,0,0,Pleurozium schreberi,Iroquois
iroquois,T3,NY,point,2007,iroquois-T3-2007,Pleurozium schreberi,0,600,0,0,0,Pleurozium schreberi,Iroquois
iroquois,T3,NY,point,2017,iroquois-T3-2017,Pleurozium schreberi,0,600,0,0,0,Pleurozium schreberi,Iroquois
wright ,T1,NY,point,1984,wright -T1-1984,Pleurozium schreberi,0,600,0,0,0,Pleurozium schreberi,Wright 
wright ,T1,NY,point,1994,wright -T1-1994,Pleurozium schreberi,0,600,0,0,0,Pleurozium schreberi,Wright 
wright ,T1,NY,point,2002,wright -T1-2002,Pleurozium schreberi,0,600,0,0,0,Pleurozium schreberi,Wright 
wright ,T1,NY,point,2007,wright -T1-2007,Pleurozium schreberi,0,600,0,0,0,Pleurozium schreberi,Wright 
wright ,T2,NY,point,1984,wright -T2-1984,Pleurozium schreberi,0,600,0,0,0,Pleurozium schreberi,Wright 
wright ,T2,NY,point,1994,wright -T2-1994,Pleurozium schreberi,0,600,0,0,0,Pleurozium schreberi,Wright 
wright ,T2,NY,point,2002,wright -T2-2002,Pleurozium schreberi,0,600,0,0,0,Pleurozium schreberi,Wright 
wright ,T2,NY,point,2007,wright -T2-2007,Pleurozium schreberi,0,600,0,0,0,Pleurozium schreberi,Wright 
wright ,T3,NY,point,1984,wright -T3-1984,Pleurozium schreberi,0,600,0,0,0,Pleurozium schreberi,Wright 
wright ,T3,NY,point,1994,wright -T3-1994,Pleurozium schreberi,0,575,0,0,0,Pleurozium schreberi,Wright 
wright ,T3,NY,point,2002,wright -T3-2002,Pleurozium schreberi,0,575,0,0,0,Pleurozium schreberi,Wright 
wright ,T3,NY,point,2007,wright -T3-2007,Pleurozium schreberi,0,575,0,0,0,Pleurozium schreberi,Wright 
wright ,T3,NY,point,2017,wright -T3-2017,Pleurozium schreberi,0,575,0,0,0,Pleurozium schreberi,Wright 
wright ,T2,NY,point,2017,wright -T2-2017,Pleurozium schreberi,1,600,0.001666667,1,1,Pleurozium schreberi,Wright 
AlpGard,T3,NH,line,2017,AlpGard-T3-2017,Pleurozium schreberi,1,2853,0.000350508,1,1,Pleurozium schreberi,Washington
algonquin,T1,NY,point,1984,algonquin-T1-1984,Pogonatum alpinum,0,600,0,0,0,Pogonatum alpinum,Algonquin
algonquin,T1,NY,point,1994,algonquin-T1-1994,Pogonatum alpinum,0,600,0,0,0,Pogonatum alpinum,Algonquin
algonquin,T1,NY,point,2002,algonquin-T1-2002,Pogonatum alpinum,0,600,0,0,0,Pogonatum alpinum,Algonquin
algonquin,T1,NY,point,2007,algonquin-T1-2007,Pogonatum alpinum,0,600,0,0,0,Pogonatum alpinum,Algonquin
algonquin,T1,NY,point,2017,algonquin-T1-2017,Pogonatum alpinum,0,600,0,0,0,Pogonatum alpinum,Algonquin
algonquin,T2,NY,point,1994,algonquin-T2-1994,Pogonatum alpinum,0,600,0,0,0,Pogonatum alpinum,Algonquin
algonquin,T2,NY,point,2002,algonquin-T2-2002,Pogonatum alpinum,0,600,0,0,0,Pogonatum alpinum,Algonquin
algonquin,T2,NY,point,2007,algonquin-T2-2007,Pogonatum alpinum,0,600,0,0,0,Pogonatum alpinum,Algonquin
algonquin,T3,NY,point,1984,algonquin-T3-1984,Pogonatum alpinum,0,600,0,0,0,Pogonatum alpinum,Algonquin
algonquin,T3,NY,point,1994,algonquin-T3-1994,Pogonatum alpinum,0,600,0,0,0,Pogonatum alpinum,Algonquin
algonquin,T3,NY,point,2002,algonquin-T3-2002,Pogonatum alpinum,0,600,0,0,0,Pogonatum alpinum,Algonquin
algonquin,T3,NY,point,2007,algonquin-T3-2007,Pogonatum alpinum,0,600,0,0,0,Pogonatum alpinum,Algonquin
algonquin,T3,NY,point,2017,algonquin-T3-2017,Pogonatum alpinum,0,600,0,0,0,Pogonatum alpinum,Algonquin
iroquois,T1,NY,point,1984,iroquois-T1-1984,Pogonatum alpinum,0,600,0,0,0,Pogonatum alpinum,Iroquois
iroquois,T1,NY,point,1994,iroquois-T1-1994,Pogonatum alpinum,0,600,0,0,0,Pogonatum alpinum,Iroquois
iroquois,T1,NY,point,2002,iroquois-T1-2002,Pogonatum alpinum,0,600,0,0,0,Pogonatum alpinum,Iroquois
iroquois,T1,NY,point,2007,iroquois-T1-2007,Pogonatum alpinum,0,600,0,0,0,Pogonatum alpinum,Iroquois
iroquois,T1,NY,point,2017,iroquois-T1-2017,Pogonatum alpinum,0,600,0,0,0,Pogonatum alpinum,Iroquois
iroquois,T2,NY,point,1984,iroquois-T2-1984,Pogonatum alpinum,0,600,0,0,0,Pogonatum alpinum,Iroquois
iroquois,T2,NY,point,1994,iroquois-T2-1994,Pogonatum alpinum,0,600,0,0,0,Pogonatum alpinum,Iroquois
iroquois,T2,NY,point,2002,iroquois-T2-2002,Pogonatum alpinum,0,600,0,0,0,Pogonatum alpinum,Iroquois
iroquois,T2,NY,point,2007,iroquois-T2-2007,Pogonatum alpinum,0,600,0,0,0,Pogonatum alpinum,Iroquois
iroquois,T2,NY,point,2017,iroquois-T2-2017,Pogonatum alpinum,0,600,0,0,0,Pogonatum alpinum,Iroquois
iroquois,T3,NY,point,1984,iroquois-T3-1984,Pogonatum alpinum,0,600,0,0,0,Pogonatum alpinum,Iroquois
iroquois,T3,NY,point,1994,iroquois-T3-1994,Pogonatum alpinum,0,600,0,0,0,Pogonatum alpinum,Iroquois
iroquois,T3,NY,point,2002,iroquois-T3-2002,Pogonatum alpinum,0,600,0,0,0,Pogonatum alpinum,Iroquois
iroquois,T3,NY,point,2007,iroquois-T3-2007,Pogonatum alpinum,0,600,0,0,0,Pogonatum alpinum,Iroquois
iroquois,T3,NY,point,2017,iroquois-T3-2017,Pogonatum alpinum,0,600,0,0,0,Pogonatum alpinum,Iroquois
wright ,T1,NY,point,1984,wright -T1-1984,Pogonatum alpinum,0,600,0,0,0,Pogonatum alpinum,Wright 
wright ,T1,NY,point,1994,wright -T1-1994,Pogonatum alpinum,0,600,0,0,0,Pogonatum alpinum,Wright 
wright ,T1,NY,point,2002,wright -T1-2002,Pogonatum alpinum,0,600,0,0,0,Pogonatum alpinum,Wright 
wright ,T1,NY,point,2007,wright -T1-2007,Pogonatum alpinum,0,600,0,0,0,Pogonatum alpinum,Wright 
wright ,T2,NY,point,1984,wright -T2-1984,Pogonatum alpinum,0,600,0,0,0,Pogonatum alpinum,Wright 
wright ,T2,NY,point,1994,wright -T2-1994,Pogonatum alpinum,0,600,0,0,0,Pogonatum alpinum,Wright 
wright ,T2,NY,point,2002,wright -T2-2002,Pogonatum alpinum,0,600,0,0,0,Pogonatum alpinum,Wright 
wright ,T2,NY,point,2007,wright -T2-2007,Pogonatum alpinum,0,600,0,0,0,Pogonatum alpinum,Wright 
wright ,T2,NY,point,2017,wright -T2-2017,Pogonatum alpinum,0,600,0,0,0,Pogonatum alpinum,Wright 
wright ,T3,NY,point,1984,wright -T3-1984,Pogonatum alpinum,0,600,0,0,0,Pogonatum alpinum,Wright 
wright ,T3,NY,point,1994,wright -T3-1994,Pogonatum alpinum,0,575,0,0,0,Pogonatum alpinum,Wright 
wright ,T3,NY,point,2002,wright -T3-2002,Pogonatum alpinum,0,575,0,0,0,Pogonatum alpinum,Wright 
wright ,T3,NY,point,2007,wright -T3-2007,Pogonatum alpinum,0,575,0,0,0,Pogonatum alpinum,Wright 
wright ,T3,NY,point,2017,wright -T3-2017,Pogonatum alpinum,0,575,0,0,0,Pogonatum alpinum,Wright 
algonquin,T2,NY,point,1984,algonquin-T2-1984,Pogonatum alpinum,6,570,0.010526316,1,6,Pogonatum alpinum,Algonquin
algonquin,T1,NY,point,1984,algonquin-T1-1984,Pogonatum urnigerum,0,600,0,0,0,Pogonatum urnigerum,Algonquin
algonquin,T1,NY,point,1994,algonquin-T1-1994,Pogonatum urnigerum,0,600,0,0,0,Pogonatum urnigerum,Algonquin
algonquin,T1,NY,point,2002,algonquin-T1-2002,Pogonatum urnigerum,0,600,0,0,0,Pogonatum urnigerum,Algonquin
algonquin,T1,NY,point,2007,algonquin-T1-2007,Pogonatum urnigerum,0,600,0,0,0,Pogonatum urnigerum,Algonquin
algonquin,T1,NY,point,2017,algonquin-T1-2017,Pogonatum urnigerum,0,600,0,0,0,Pogonatum urnigerum,Algonquin
algonquin,T2,NY,point,1984,algonquin-T2-1984,Pogonatum urnigerum,0,570,0,0,0,Pogonatum urnigerum,Algonquin
algonquin,T2,NY,point,1994,algonquin-T2-1994,Pogonatum urnigerum,0,600,0,0,0,Pogonatum urnigerum,Algonquin
algonquin,T2,NY,point,2002,algonquin-T2-2002,Pogonatum urnigerum,0,600,0,0,0,Pogonatum urnigerum,Algonquin
algonquin,T2,NY,point,2007,algonquin-T2-2007,Pogonatum urnigerum,0,600,0,0,0,Pogonatum urnigerum,Algonquin
algonquin,T3,NY,point,1984,algonquin-T3-1984,Pogonatum urnigerum,0,600,0,0,0,Pogonatum urnigerum,Algonquin
algonquin,T3,NY,point,1994,algonquin-T3-1994,Pogonatum urnigerum,0,600,0,0,0,Pogonatum urnigerum,Algonquin
algonquin,T3,NY,point,2002,algonquin-T3-2002,Pogonatum urnigerum,0,600,0,0,0,Pogonatum urnigerum,Algonquin
algonquin,T3,NY,point,2007,algonquin-T3-2007,Pogonatum urnigerum,0,600,0,0,0,Pogonatum urnigerum,Algonquin
algonquin,T3,NY,point,2017,algonquin-T3-2017,Pogonatum urnigerum,0,600,0,0,0,Pogonatum urnigerum,Algonquin
iroquois,T1,NY,point,1984,iroquois-T1-1984,Pogonatum urnigerum,0,600,0,0,0,Pogonatum urnigerum,Iroquois
iroquois,T1,NY,point,1994,iroquois-T1-1994,Pogonatum urnigerum,0,600,0,0,0,Pogonatum urnigerum,Iroquois
iroquois,T1,NY,point,2007,iroquois-T1-2007,Pogonatum urnigerum,0,600,0,0,0,Pogonatum urnigerum,Iroquois
iroquois,T1,NY,point,2017,iroquois-T1-2017,Pogonatum urnigerum,0,600,0,0,0,Pogonatum urnigerum,Iroquois
iroquois,T2,NY,point,1984,iroquois-T2-1984,Pogonatum urnigerum,0,600,0,0,0,Pogonatum urnigerum,Iroquois
iroquois,T2,NY,point,1994,iroquois-T2-1994,Pogonatum urnigerum,0,600,0,0,0,Pogonatum urnigerum,Iroquois
iroquois,T2,NY,point,2002,iroquois-T2-2002,Pogonatum urnigerum,0,600,0,0,0,Pogonatum urnigerum,Iroquois
iroquois,T2,NY,point,2007,iroquois-T2-2007,Pogonatum urnigerum,0,600,0,0,0,Pogonatum urnigerum,Iroquois
iroquois,T2,NY,point,2017,iroquois-T2-2017,Pogonatum urnigerum,0,600,0,0,0,Pogonatum urnigerum,Iroquois
iroquois,T3,NY,point,1984,iroquois-T3-1984,Pogonatum urnigerum,0,600,0,0,0,Pogonatum urnigerum,Iroquois
iroquois,T3,NY,point,1994,iroquois-T3-1994,Pogonatum urnigerum,0,600,0,0,0,Pogonatum urnigerum,Iroquois
iroquois,T3,NY,point,2007,iroquois-T3-2007,Pogonatum urnigerum,0,600,0,0,0,Pogonatum urnigerum,Iroquois
iroquois,T3,NY,point,2017,iroquois-T3-2017,Pogonatum urnigerum,0,600,0,0,0,Pogonatum urnigerum,Iroquois
wright ,T1,NY,point,1984,wright -T1-1984,Pogonatum urnigerum,0,600,0,0,0,Pogonatum urnigerum,Wright 
wright ,T1,NY,point,1994,wright -T1-1994,Pogonatum urnigerum,0,600,0,0,0,Pogonatum urnigerum,Wright 
wright ,T1,NY,point,2007,wright -T1-2007,Pogonatum urnigerum,0,600,0,0,0,Pogonatum urnigerum,Wright 
wright ,T2,NY,point,1984,wright -T2-1984,Pogonatum urnigerum,0,600,0,0,0,Pogonatum urnigerum,Wright 
wright ,T2,NY,point,1994,wright -T2-1994,Pogonatum urnigerum,0,600,0,0,0,Pogonatum urnigerum,Wright 
wright ,T2,NY,point,2002,wright -T2-2002,Pogonatum urnigerum,0,600,0,0,0,Pogonatum urnigerum,Wright 
wright ,T2,NY,point,2007,wright -T2-2007,Pogonatum urnigerum,0,600,0,0,0,Pogonatum urnigerum,Wright 
wright ,T2,NY,point,2017,wright -T2-2017,Pogonatum urnigerum,0,600,0,0,0,Pogonatum urnigerum,Wright 
wright ,T3,NY,point,1994,wright -T3-1994,Pogonatum urnigerum,0,575,0,0,0,Pogonatum urnigerum,Wright 
wright ,T3,NY,point,2002,wright -T3-2002,Pogonatum urnigerum,0,575,0,0,0,Pogonatum urnigerum,Wright 
wright ,T3,NY,point,2007,wright -T3-2007,Pogonatum urnigerum,0,575,0,0,0,Pogonatum urnigerum,Wright 
wright ,T3,NY,point,2017,wright -T3-2017,Pogonatum urnigerum,0,575,0,0,0,Pogonatum urnigerum,Wright 
iroquois,T1,NY,point,2002,iroquois-T1-2002,Pogonatum urnigerum,1,600,0.001666667,1,1,Pogonatum urnigerum,Iroquois
iroquois,T3,NY,point,2002,iroquois-T3-2002,Pogonatum urnigerum,1,600,0.001666667,1,1,Pogonatum urnigerum,Iroquois
wright ,T3,NY,point,1984,wright -T3-1984,Pogonatum urnigerum,5,600,0.008333333,1,5,Pogonatum urnigerum,Wright 
wright ,T1,NY,point,2002,wright -T1-2002,Pogonatum urnigerum,8,600,0.013333333,1,8,Pogonatum urnigerum,Wright 
algonquin,T1,NY,point,1984,algonquin-T1-1984,Pohlia nutans,0,600,0,0,0,Pohlia nutans,Algonquin
algonquin,T1,NY,point,1994,algonquin-T1-1994,Pohlia nutans,0,600,0,0,0,Pohlia nutans,Algonquin
algonquin,T1,NY,point,2002,algonquin-T1-2002,Pohlia nutans,0,600,0,0,0,Pohlia nutans,Algonquin
algonquin,T1,NY,point,2007,algonquin-T1-2007,Pohlia nutans,0,600,0,0,0,Pohlia nutans,Algonquin
algonquin,T1,NY,point,2017,algonquin-T1-2017,Pohlia nutans,0,600,0,0,0,Pohlia nutans,Algonquin
algonquin,T2,NY,point,1984,algonquin-T2-1984,Pohlia nutans,0,570,0,0,0,Pohlia nutans,Algonquin
algonquin,T2,NY,point,1994,algonquin-T2-1994,Pohlia nutans,0,600,0,0,0,Pohlia nutans,Algonquin
algonquin,T2,NY,point,2002,algonquin-T2-2002,Pohlia nutans,0,600,0,0,0,Pohlia nutans,Algonquin
algonquin,T2,NY,point,2007,algonquin-T2-2007,Pohlia nutans,0,600,0,0,0,Pohlia nutans,Algonquin
algonquin,T3,NY,point,1984,algonquin-T3-1984,Pohlia nutans,0,600,0,0,0,Pohlia nutans,Algonquin
algonquin,T3,NY,point,1994,algonquin-T3-1994,Pohlia nutans,0,600,0,0,0,Pohlia nutans,Algonquin
algonquin,T3,NY,point,2002,algonquin-T3-2002,Pohlia nutans,0,600,0,0,0,Pohlia nutans,Algonquin
algonquin,T3,NY,point,2007,algonquin-T3-2007,Pohlia nutans,0,600,0,0,0,Pohlia nutans,Algonquin
algonquin,T3,NY,point,2017,algonquin-T3-2017,Pohlia nutans,0,600,0,0,0,Pohlia nutans,Algonquin
iroquois,T1,NY,point,1984,iroquois-T1-1984,Pohlia nutans,0,600,0,0,0,Pohlia nutans,Iroquois
iroquois,T1,NY,point,1994,iroquois-T1-1994,Pohlia nutans,0,600,0,0,0,Pohlia nutans,Iroquois
iroquois,T1,NY,point,2002,iroquois-T1-2002,Pohlia nutans,0,600,0,0,0,Pohlia nutans,Iroquois
iroquois,T1,NY,point,2007,iroquois-T1-2007,Pohlia nutans,0,600,0,0,0,Pohlia nutans,Iroquois
iroquois,T1,NY,point,2017,iroquois-T1-2017,Pohlia nutans,0,600,0,0,0,Pohlia nutans,Iroquois
iroquois,T2,NY,point,1984,iroquois-T2-1984,Pohlia nutans,0,600,0,0,0,Pohlia nutans,Iroquois
iroquois,T2,NY,point,1994,iroquois-T2-1994,Pohlia nutans,0,600,0,0,0,Pohlia nutans,Iroquois
iroquois,T2,NY,point,2002,iroquois-T2-2002,Pohlia nutans,0,600,0,0,0,Pohlia nutans,Iroquois
iroquois,T2,NY,point,2007,iroquois-T2-2007,Pohlia nutans,0,600,0,0,0,Pohlia nutans,Iroquois
iroquois,T2,NY,point,2017,iroquois-T2-2017,Pohlia nutans,0,600,0,0,0,Pohlia nutans,Iroquois
iroquois,T3,NY,point,1984,iroquois-T3-1984,Pohlia nutans,0,600,0,0,0,Pohlia nutans,Iroquois
iroquois,T3,NY,point,1994,iroquois-T3-1994,Pohlia nutans,0,600,0,0,0,Pohlia nutans,Iroquois
